'년월'	'출발지(야간체류지) 시군코드'	'출발지역명'	'도착지 시군코드'	'도착지역명'	'10대남성 유입인구'	'20대남성 유입인구'	'30대남성 유입인구'	'40대남성 유입인구'	'50대남성 유입인구'	'60대남성 유입인구'	'70대남성 유입인구'	'10대여성 유입인구'	'20대여성 유입인구'	'30대여성 유입인구'	'40대여성 유입인구'	'50대여성 유입인구'	'60대여성 유입인구'	'70대여성 유입인구' 
'202011 '	'42830'	'강원도 양양군'	'41270'	'경기도 안산시'	'1.2'	'4.07'	'3.68'	'3.75'	'6.97'	'3.8'	'1.38'	'0.55'	'1.42'	'0.25'	'4.29'	'1.76'	'0.88'	'0.8'
'202011 '	'43110'	'충청북도 청주시'	'41270'	'경기도 안산시'	'25.42'	'79.53'	'86.1'	'99.56'	'84.9'	'26.49'	'7.15'	'22.44'	'58.32'	'40.87'	'25.33'	'27.57'	'10.26'	'9.73'
'202011 '	'43750'	'충청북도 진천군'	'41270'	'경기도 안산시'	'3.45'	'15.5'	'21.66'	'22.59'	'29.42'	'9.32'	'1.73'	'3.31'	'6.09'	'2.88'	'9.88'	'6.11'	'3.17'	'3.18'
'202011 '	'46820'	'전라남도 해남군'	'41270'	'경기도 안산시'	'0'	'3.94'	'2.34'	'3.91'	'3.46'	'3.31'	'1.84'	'0.08'	'0'	'1.55'	'0.38'	'3.89'	'1.38'	'3.54'
'202011 '	'46830'	'전라남도 영암군'	'41270'	'경기도 안산시'	'0.41'	'2.79'	'6.82'	'2.58'	'1.52'	'3.94'	'1.2'	'0.41'	'2.06'	'2.74'	'0.29'	'1.92'	'1.26'	'1.82'
'202012 '	'26380'	'부산광역시 사하구'	'41270'	'경기도 안산시'	'1.95'	'3.12'	'6.57'	'14.76'	'8.92'	'2.37'	'0.67'	'0.59'	'2.69'	'2.35'	'1.03'	'1.61'	'3.03'	'0.54'
'202012 '	'26410'	'부산광역시 금정구'	'41270'	'경기도 안산시'	'3.48'	'10.78'	'2.06'	'6.47'	'3.39'	'3.27'	'0.76'	'0.7'	'0.84'	'1.63'	'0.79'	'2.2'	'1.35'	'0.03'
'202011 '	'42780'	'강원도 철원군'	'41270'	'경기도 안산시'	'1.45'	'14.37'	'5.57'	'4.48'	'3.24'	'2.26'	'0.6'	'1.58'	'1.2'	'2.75'	'2.57'	'2.6'	'2.04'	'1.19'
'202011 '	'43130'	'충청북도 충주시'	'41270'	'경기도 안산시'	'18.54'	'42.65'	'24.97'	'32.96'	'47.42'	'21.66'	'4.85'	'12.42'	'24.63'	'12.88'	'15.5'	'16.93'	'10.75'	'6.72'
'202011 '	'46840'	'전라남도 무안군'	'41270'	'경기도 안산시'	'0.84'	'5.33'	'4.55'	'4.07'	'3.49'	'2.47'	'0.94'	'1.53'	'1.3'	'1.15'	'1.48'	'2.71'	'1.82'	'1.43'
'202011 '	'42210'	'강원도 속초시'	'41270'	'경기도 안산시'	'1.48'	'2.73'	'6.6'	'4.65'	'6.84'	'4.3'	'1.11'	'2.02'	'1.68'	'5.36'	'3.05'	'7.06'	'2.3'	'2.44'
'202012 '	'45210'	'전라북도 김제시'	'41270'	'경기도 안산시'	'1.66'	'1.25'	'2.35'	'5.45'	'10.39'	'1.8'	'2.3'	'0.6'	'1.08'	'3.86'	'2.64'	'5.62'	'3.87'	'5.31'
'202012 '	'45710'	'전라북도 완주군'	'41270'	'경기도 안산시'	'4.32'	'8.97'	'6.99'	'8.47'	'13.23'	'5.29'	'2.03'	'6.93'	'9.25'	'1.35'	'3.58'	'1.66'	'2.83'	'2.82'
'202012 '	'36110'	'세종특별자치시'	'41270'	'경기도 안산시'	'11.99'	'34.5'	'31.84'	'32.52'	'32.98'	'13.35'	'2.58'	'18.21'	'32.64'	'20.9'	'11.9'	'8.26'	'6.82'	'2.79'
'202012 '	'41110'	'경기도 수원시'	'41270'	'경기도 안산시'	'367.4'	'936.62'	'1785.5'	'2168.73'	'1995.19'	'561.15'	'104.92'	'307.95'	'668.4'	'868.84'	'1049.71'	'865.8'	'199.17'	'110.14'
'202011 '	'44200'	'충청남도 아산시'	'41270'	'경기도 안산시'	'35.23'	'121.82'	'98.92'	'82.6'	'79.18'	'23.31'	'13.61'	'37.08'	'79.12'	'39.45'	'28.6'	'29.47'	'15.01'	'10.65'
'202011 '	'44210'	'충청남도 서산시'	'41270'	'경기도 안산시'	'12.88'	'44.07'	'49.27'	'39.81'	'51.23'	'29.36'	'11.7'	'11.75'	'25.08'	'21.02'	'19.56'	'20.71'	'13.45'	'8.93'
'202011 '	'47280'	'경상북도 문경시'	'41270'	'경기도 안산시'	'2.4'	'3.65'	'5.67'	'4.74'	'7.22'	'6.36'	'4.18'	'3.55'	'2.12'	'2.63'	'1.89'	'3.64'	'1.89'	'3.07'
'202011 '	'47290'	'경상북도 경산시'	'41270'	'경기도 안산시'	'3.65'	'12.18'	'17.48'	'14.73'	'11.89'	'2.66'	'0.38'	'4.55'	'7.67'	'5.95'	'1.36'	'2.19'	'0.47'	'0.98'
'202012 '	'47920'	'경상북도 봉화군'	'41270'	'경기도 안산시'	'0.1'	'0.26'	'1.19'	'1.94'	'1.82'	'1.42'	'0.78'	'1.15'	'2.12'	'0.35'	'0.53'	'1.52'	'1.06'	'1.12'
'202012 '	'47930'	'경상북도 울진군'	'41270'	'경기도 안산시'	'2.22'	'0.44'	'3.19'	'0.96'	'2.93'	'0.8'	'0.24'	'0.42'	'1.57'	'0.5'	'1.32'	'0.63'	'0.99'	'2.15'
'202012 '	'41130'	'경기도 성남시'	'41270'	'경기도 안산시'	'69.17'	'222.65'	'372.88'	'398.54'	'425.11'	'165.37'	'35.42'	'65.06'	'143.63'	'141.63'	'140.93'	'129.56'	'55.19'	'26.39'
'202012 '	'42750'	'강원도 영월군'	'41270'	'경기도 안산시'	'0.83'	'3.88'	'2.32'	'3.11'	'6.75'	'4.75'	'4.41'	'2.16'	'0.15'	'1.95'	'2.36'	'5.22'	'4.82'	'5.62'
'202011 '	'47130'	'경상북도 경주시'	'41270'	'경기도 안산시'	'3.65'	'8.21'	'9.7'	'10.95'	'11.94'	'5.06'	'2.19'	'0.97'	'4.66'	'3.49'	'2.52'	'3.84'	'2.72'	'1.53'
'202012 '	'44810'	'충청남도 예산군'	'41270'	'경기도 안산시'	'2.55'	'17.76'	'9.02'	'18.95'	'18.07'	'13.27'	'3.12'	'1.1'	'13.07'	'9.74'	'5.17'	'10.06'	'4.13'	'7.12'
'202012 '	'44825'	'충청남도 태안군'	'41270'	'경기도 안산시'	'1.52'	'9.38'	'14.29'	'22.79'	'24.86'	'12.56'	'11.48'	'2.06'	'4.73'	'4.83'	'7.12'	'12.34'	'12.68'	'8.51'
'202012 '	'47940'	'경상북도 울릉군'	'41270'	'경기도 안산시'	'0'	'0.34'	'0.5'	'0.3'	'0.77'	'0.48'	'0'	'0'	'0'	'0'	'0'	'0'	'0'	'0.92'
'202012 '	'48120'	'경상남도 창원시'	'41270'	'경기도 안산시'	'13.96'	'26.55'	'21.62'	'32.19'	'37.76'	'10.95'	'1.13'	'12.18'	'5.26'	'10.3'	'6.98'	'12.13'	'2.3'	'0.99'
'202012 '	'42760'	'강원도 평창군'	'41270'	'경기도 안산시'	'0'	'4.76'	'5.41'	'5.05'	'7.31'	'6.96'	'2.5'	'2.94'	'1.2'	'1.13'	'1.61'	'8.77'	'2.53'	'2.38'
'202012 '	'42770'	'강원도 정선군'	'41270'	'경기도 안산시'	'3.3'	'2.54'	'2.84'	'4.63'	'3.19'	'1.43'	'1.73'	'4.13'	'0.82'	'3.16'	'2.5'	'0.4'	'1.23'	'3.98'
'202011 '	'47150'	'경상북도 김천시'	'41270'	'경기도 안산시'	'6.71'	'3.79'	'10.4'	'9.28'	'18.29'	'5.67'	'3.84'	'0.16'	'6.66'	'4.06'	'2.17'	'4.7'	'1.41'	'1.55'
'202011 '	'47170'	'경상북도 안동시'	'41270'	'경기도 안산시'	'3.27'	'3.1'	'4.89'	'9.67'	'7.47'	'7.21'	'2.41'	'2.55'	'5.84'	'3.3'	'5.27'	'3.75'	'3.17'	'3.78'
'202012 '	'45110'	'전라북도 전주시'	'41270'	'경기도 안산시'	'16.56'	'34.54'	'18.58'	'42.16'	'43.98'	'11.13'	'4.43'	'7.43'	'19.43'	'10.25'	'16.49'	'18.35'	'7.37'	'11.47'
'202012 '	'47760'	'경상북도 영양군'	'41270'	'경기도 안산시'	'0.16'	'0.87'	'0'	'0.37'	'0.56'	'0.42'	'0.29'	'0'	'0'	'0.33'	'1.33'	'0.09'	'0.51'	'0.41'
'202012 '	'30230'	'대전광역시 대덕구'	'41270'	'경기도 안산시'	'2.03'	'12.27'	'11.48'	'21.23'	'18.78'	'4.36'	'1.1'	'3.22'	'14.96'	'6.51'	'2.8'	'5.49'	'2.58'	'3.21'
'202012 '	'31110'	'울산광역시 중구'	'41270'	'경기도 안산시'	'3.05'	'4.03'	'4.45'	'5.93'	'5.2'	'2.04'	'0'	'0.23'	'2.85'	'1.48'	'0.98'	'1.05'	'1.18'	'0.33'
'202012 '	'46110'	'전라남도 목포시'	'41270'	'경기도 안산시'	'2.33'	'4.5'	'8.55'	'7.93'	'9.7'	'3.41'	'0.22'	'3.36'	'8.93'	'4.2'	'6.97'	'5.51'	'2.07'	'1.86'
'202012 '	'11350'	'서울특별시 노원구'	'41270'	'경기도 안산시'	'19.56'	'47.77'	'73.39'	'94.27'	'82.33'	'42.23'	'10'	'20.73'	'37.66'	'30.03'	'29.85'	'31.45'	'14.84'	'10.96'
'202012 '	'11380'	'서울특별시 은평구'	'41270'	'경기도 안산시'	'20.12'	'84.68'	'94.27'	'120.7'	'97.98'	'47.47'	'11.33'	'21.41'	'43.35'	'38.96'	'34.41'	'35.25'	'24.73'	'7.68'
'202012 '	'47770'	'경상북도 영덕군'	'41270'	'경기도 안산시'	'0'	'0.13'	'0'	'0.37'	'0.67'	'1.87'	'0.22'	'0'	'0'	'1.19'	'0'	'0.51'	'0.98'	'0.2'
'202012 '	'31140'	'울산광역시 남구'	'41270'	'경기도 안산시'	'2.2'	'7.36'	'10.46'	'12.09'	'14.41'	'3.72'	'0.62'	'5.44'	'3.21'	'1.52'	'4.07'	'3.27'	'1.72'	'0.38'
'202012 '	'42170'	'강원도 동해시'	'41270'	'경기도 안산시'	'3.22'	'0.98'	'3.65'	'7.55'	'6.6'	'2.73'	'1.16'	'11.84'	'0.85'	'2.53'	'3.66'	'8.31'	'1'	'1.97'
'202011 '	'46880'	'전라남도 장성군'	'41270'	'경기도 안산시'	'5.49'	'2.96'	'1.47'	'3.49'	'2.77'	'1.15'	'0.36'	'1.17'	'0.76'	'1.41'	'1.01'	'0.71'	'1.91'	'4.32'
'202012 '	'11410'	'서울특별시 서대문구'	'41270'	'경기도 안산시'	'16.64'	'52.56'	'70.6'	'81.07'	'77.6'	'25.25'	'9.55'	'11.3'	'62.71'	'30.83'	'17.84'	'22.69'	'13.16'	'5.94'
'202011 '	'41480'	'경기도 파주시'	'41270'	'경기도 안산시'	'40.06'	'73.44'	'116.34'	'139.38'	'98.58'	'34.64'	'12.38'	'25.36'	'56.87'	'35.3'	'42.96'	'34.9'	'16.08'	'8.14'
'202012 '	'47820'	'경상북도 청도군'	'41270'	'경기도 안산시'	'0'	'0.23'	'0'	'1.36'	'1.73'	'0'	'0'	'0'	'0.42'	'0'	'0.44'	'0.25'	'0.72'	'0.13'
'202012 '	'47830'	'경상북도 고령군'	'41270'	'경기도 안산시'	'0'	'0.65'	'0.55'	'1.89'	'0.88'	'1.21'	'0.29'	'0'	'0'	'0'	'0.33'	'0.73'	'0.35'	'0'
'202012 '	'29170'	'광주광역시 북구'	'41270'	'경기도 안산시'	'4.79'	'13.78'	'11.29'	'17.71'	'14.42'	'6.46'	'1.69'	'2.5'	'12.48'	'6.01'	'5.12'	'5.87'	'4.3'	'2.69'
'202012 '	'42190'	'강원도 태백시'	'41270'	'경기도 안산시'	'0.31'	'0.76'	'3.37'	'3.49'	'6.68'	'3.34'	'1.41'	'0.35'	'1.17'	'2.21'	'1.14'	'3.55'	'3.26'	'5.17'
'202011 '	'46890'	'전라남도 완도군'	'41270'	'경기도 안산시'	'0.7'	'2.29'	'3.04'	'3.26'	'4.04'	'1.88'	'0.86'	'0.07'	'0.88'	'1.44'	'0.48'	'3.51'	'1.72'	'3.25'
'202012 '	'11230'	'서울특별시 동대문구'	'41270'	'경기도 안산시'	'26.69'	'65.48'	'59.35'	'81.1'	'55.79'	'27.65'	'9.59'	'16.07'	'61.7'	'31.17'	'19.81'	'29.3'	'10.57'	'6.02'
'202011 '	'41500'	'경기도 이천시'	'41270'	'경기도 안산시'	'29.96'	'74.83'	'63.47'	'77.29'	'64.63'	'25.5'	'7.82'	'31.15'	'34.23'	'34.19'	'28.4'	'24.98'	'12.25'	'10.2'
'202012 '	'29200'	'광주광역시 광산구'	'41270'	'경기도 안산시'	'9.63'	'11.72'	'16.47'	'25.45'	'24.21'	'7.94'	'0.58'	'4.86'	'12.21'	'5.28'	'5.72'	'6.19'	'4.61'	'1.57'
'202012 '	'42210'	'강원도 속초시'	'41270'	'경기도 안산시'	'0.09'	'2.79'	'6.15'	'4.39'	'7.07'	'3.72'	'0.81'	'0.08'	'1.6'	'3.06'	'3.21'	'3.49'	'2.25'	'0.68'
'202012 '	'45720'	'전라북도 진안군'	'41270'	'경기도 안산시'	'0.14'	'0'	'0.56'	'0.22'	'1.13'	'2.67'	'0.17'	'0'	'0'	'0.07'	'0'	'0.08'	'0.11'	'1.27'
'202012 '	'11260'	'서울특별시 중랑구'	'41270'	'경기도 안산시'	'21.87'	'58.23'	'77.33'	'77.96'	'76.69'	'27.3'	'4.15'	'13.33'	'35.82'	'24.48'	'25.52'	'22.78'	'10.53'	'6.55'
'202011 '	'41550'	'경기도 안성시'	'41270'	'경기도 안산시'	'25.37'	'75.48'	'66.69'	'89.22'	'80.71'	'31.52'	'7.37'	'17.48'	'47.05'	'23.36'	'22.85'	'29.91'	'10.83'	'11.41'
'202011 '	'44230'	'충청남도 논산시'	'41270'	'경기도 안산시'	'3.74'	'12.08'	'7.72'	'12.7'	'16.66'	'10.28'	'3.1'	'0.91'	'15.96'	'2.32'	'3'	'2.04'	'4.01'	'0.72'
'202012 '	'30110'	'대전광역시 동구'	'41270'	'경기도 안산시'	'9.17'	'27.4'	'18.33'	'14.03'	'21.4'	'7.17'	'1.72'	'4.98'	'22.16'	'9.81'	'3.45'	'5.32'	'2.88'	'0.75'
'202012 '	'41800'	'경기도 연천군'	'41270'	'경기도 안산시'	'0.1'	'4.89'	'3.28'	'6.02'	'8.9'	'2.62'	'0.65'	'0.22'	'3.56'	'2.66'	'1.64'	'1.42'	'1.95'	'0.9'
'202012 '	'45730'	'전라북도 무주군'	'41270'	'경기도 안산시'	'0'	'0.58'	'1.84'	'1.81'	'1.89'	'1.41'	'0.33'	'0.71'	'0'	'2.51'	'1.74'	'0.63'	'1.53'	'0.45'
'202012 '	'45740'	'전라북도 장수군'	'41270'	'경기도 안산시'	'0.88'	'1.26'	'1.13'	'0.07'	'0.26'	'0.43'	'0.12'	'0'	'0'	'0.11'	'0.06'	'0.23'	'0.65'	'0.11'
'202011 '	'41390'	'경기도 시흥시'	'41270'	'경기도 안산시'	'1563.02'	'4027.82'	'7098.47'	'7093.15'	'4477.9'	'1439.33'	'424.48'	'1486.92'	'2530.12'	'3113.41'	'3697.31'	'2718.31'	'940.5'	'477.21'
'202011 '	'41410'	'경기도 군포시'	'41270'	'경기도 안산시'	'215.04'	'597.23'	'1136.03'	'1162.74'	'1071.47'	'355.83'	'122.75'	'204.3'	'470.16'	'687.93'	'738.23'	'617.46'	'181.49'	'107.2'
'202011 '	'44250'	'충청남도 계룡시'	'41270'	'경기도 안산시'	'1.08'	'2.64'	'3.87'	'5.35'	'3.25'	'0.34'	'0.15'	'0.97'	'1.85'	'1.68'	'1.45'	'2.7'	'0.43'	'1.05'
'202011 '	'44270'	'충청남도 당진시'	'41270'	'경기도 안산시'	'19.82'	'50.82'	'69.61'	'70.06'	'95.36'	'50.64'	'12.75'	'26.44'	'34.69'	'23.3'	'24.8'	'34.08'	'19.55'	'16.57'
'202012 '	'41820'	'경기도 가평군'	'41270'	'경기도 안산시'	'3.3'	'5.13'	'4.55'	'6.98'	'8.91'	'6.38'	'2.5'	'6.51'	'3.27'	'4.15'	'3.8'	'4.43'	'1.62'	'1.13'
'202012 '	'41830'	'경기도 양평군'	'41270'	'경기도 안산시'	'7.16'	'7.34'	'9.54'	'17.35'	'15.38'	'10.81'	'1.62'	'5.65'	'5.06'	'8.81'	'6.02'	'8.42'	'6.56'	'6.44'
'202012 '	'45750'	'전라북도 임실군'	'41270'	'경기도 안산시'	'0'	'0.16'	'0.47'	'1.39'	'4.47'	'2.56'	'3.47'	'0'	'1.03'	'0.34'	'0.97'	'0.11'	'1.99'	'2.32'
'202012 '	'48170'	'경상남도 진주시'	'41270'	'경기도 안산시'	'4.29'	'9.72'	'9.5'	'10.4'	'7.24'	'3.82'	'1.95'	'2.79'	'5.96'	'2.63'	'6.49'	'1.52'	'2.69'	'1.53'
'202011 '	'41430'	'경기도 의왕시'	'41270'	'경기도 안산시'	'66.72'	'210.66'	'305.97'	'380.93'	'375.25'	'146.68'	'33.52'	'63.33'	'139.87'	'131.5'	'200.03'	'197.88'	'56'	'19.89'
'202011 '	'47190'	'경상북도 구미시'	'41270'	'경기도 안산시'	'7.21'	'25.19'	'20.32'	'36.04'	'23.5'	'5.66'	'2.63'	'3.67'	'11.74'	'8.29'	'7.71'	'4.53'	'2.7'	'6'
'202012 '	'45130'	'전라북도 군산시'	'41270'	'경기도 안산시'	'7.01'	'27.15'	'18.54'	'33.99'	'33.95'	'13.94'	'3.54'	'5.46'	'20.82'	'10.57'	'14.75'	'10.17'	'3.64'	'4.45'
'202012 '	'48220'	'경상남도 통영시'	'41270'	'경기도 안산시'	'0.19'	'2.51'	'3.19'	'2.27'	'1.69'	'1.23'	'0.03'	'0.17'	'0.79'	'2.65'	'0.75'	'3.54'	'1.05'	'0'
'202011 '	'44130'	'충청남도 천안시'	'41270'	'경기도 안산시'	'50.19'	'161.78'	'156.8'	'160.35'	'151.21'	'39.85'	'7.92'	'59.43'	'115.15'	'73.07'	'53.17'	'42.67'	'17.15'	'16.19'
'202011 '	'44150'	'충청남도 공주시'	'41270'	'경기도 안산시'	'3.2'	'12.32'	'5.29'	'13.86'	'25.71'	'11.5'	'3.75'	'3.68'	'13.14'	'2.99'	'1.67'	'7.98'	'4.6'	'3.24'
'202011 '	'47210'	'경상북도 영주시'	'41270'	'경기도 안산시'	'6.29'	'11.62'	'5.55'	'5.59'	'4.83'	'4.85'	'1.43'	'1.6'	'6.75'	'2.51'	'1.52'	'5.27'	'5.98'	'2.72'
'202011 '	'47230'	'경상북도 영천시'	'41270'	'경기도 안산시'	'0'	'1.87'	'1.55'	'5.26'	'4.14'	'1.1'	'0.45'	'0.75'	'0.39'	'1.36'	'2.05'	'1.69'	'1.6'	'2.74'
'202012 '	'45140'	'전라북도 익산시'	'41270'	'경기도 안산시'	'3.08'	'28.46'	'12.62'	'22.75'	'25.36'	'9.35'	'2.8'	'5.06'	'11'	'3.95'	'3.06'	'8.19'	'4.54'	'6.52'
'202012 '	'45180'	'전라북도 정읍시'	'41270'	'경기도 안산시'	'3.13'	'2.68'	'11.16'	'7.87'	'13.25'	'5.61'	'1.15'	'5.24'	'2.93'	'5.62'	'1.55'	'1.41'	'3.61'	'7.03'
'202012 '	'48240'	'경상남도 사천시'	'41270'	'경기도 안산시'	'0.11'	'1.75'	'1.63'	'3.25'	'3.36'	'3.26'	'0'	'0.14'	'6.27'	'1.36'	'0.74'	'0.7'	'0.27'	'1.71'
'202012 '	'31170'	'울산광역시 동구'	'41270'	'경기도 안산시'	'1.2'	'12.54'	'2.68'	'3.93'	'5.11'	'1.74'	'0.25'	'1.19'	'0.4'	'1.36'	'1.66'	'0.39'	'0.04'	'0'
'202011 '	'46900'	'전라남도 진도군'	'41270'	'경기도 안산시'	'0.23'	'1.46'	'1.23'	'1.59'	'1.83'	'1.57'	'2.11'	'0.11'	'0.97'	'0.11'	'0.45'	'1.36'	'1.09'	'5.24'
'202012 '	'11440'	'서울특별시 마포구'	'41270'	'경기도 안산시'	'17.84'	'80.18'	'82.36'	'123.22'	'92.69'	'43.78'	'10.14'	'8.95'	'67.49'	'41.8'	'34.07'	'31.84'	'18.05'	'10.84'
'202012 '	'47840'	'경상북도 성주군'	'41270'	'경기도 안산시'	'0'	'0.09'	'1.09'	'3.15'	'1.63'	'1.37'	'0.08'	'0'	'0.51'	'1.45'	'0.17'	'1.06'	'0.38'	'0'
'202012 '	'47850'	'경상북도 칠곡군'	'41270'	'경기도 안산시'	'1.79'	'1.33'	'7.17'	'12.83'	'5.96'	'1.68'	'0.06'	'1.41'	'4.87'	'3.26'	'0.88'	'2.11'	'0.1'	'0.67'
'202012 '	'31200'	'울산광역시 북구'	'41270'	'경기도 안산시'	'3.83'	'2.86'	'2.2'	'3'	'3.16'	'0.97'	'0.07'	'1.24'	'1.5'	'1.72'	'1.82'	'1.07'	'0.07'	'0.88'
'202012 '	'31710'	'울산광역시 울주군'	'41270'	'경기도 안산시'	'1.3'	'9.69'	'5.12'	'10.68'	'10.32'	'3.44'	'0.26'	'1.63'	'2.08'	'0.91'	'3.19'	'1.38'	'0.44'	'0'
'202011 '	'46910'	'전라남도 신안군'	'41270'	'경기도 안산시'	'0'	'0'	'3.94'	'4.36'	'1.83'	'3.81'	'4.28'	'0'	'0'	'0.03'	'1.35'	'1.68'	'2.42'	'1.12'
'202011 '	'47110'	'경상북도 포항시'	'41270'	'경기도 안산시'	'8.2'	'22.09'	'15.17'	'18.39'	'25.81'	'9.45'	'1.45'	'5.43'	'8.04'	'6.37'	'3.92'	'7.01'	'3.63'	'3.87'
'202012 '	'11470'	'서울특별시 양천구'	'41270'	'경기도 안산시'	'42.67'	'94.93'	'183.15'	'290.35'	'285.41'	'112.98'	'25.35'	'40.99'	'57.75'	'59.98'	'79.4'	'100.61'	'30.47'	'17.07'
'202012 '	'11500'	'서울특별시 강서구'	'41270'	'경기도 안산시'	'30.21'	'103.92'	'211.33'	'197.52'	'207.99'	'90.38'	'19.62'	'42.68'	'85.22'	'71.09'	'59.19'	'64.07'	'35.03'	'14.17'
'202012 '	'47900'	'경상북도 예천군'	'41270'	'경기도 안산시'	'0.29'	'0.77'	'1.49'	'3.23'	'2.97'	'1.51'	'0.08'	'0.06'	'0.54'	'0.51'	'0.16'	'1.52'	'2.31'	'0.33'
'202012 '	'42230'	'강원도 삼척시'	'41270'	'경기도 안산시'	'0.22'	'8.63'	'0.95'	'6.03'	'9.24'	'1.51'	'1.81'	'4.51'	'16.88'	'0.92'	'1.55'	'5'	'2.86'	'3.31'
'202012 '	'42720'	'강원도 홍천군'	'41270'	'경기도 안산시'	'5.71'	'4.51'	'7.45'	'6.61'	'10.87'	'6.08'	'0.79'	'19.67'	'3.1'	'2.98'	'3.45'	'7.42'	'4.2'	'3.22'
'202012 '	'11290'	'서울특별시 성북구'	'41270'	'경기도 안산시'	'28.83'	'90.2'	'68.48'	'97.39'	'81.56'	'39.02'	'10.46'	'20.03'	'68.57'	'38.84'	'36.06'	'31.53'	'15.56'	'8.24'
'202012 '	'11305'	'서울특별시 강북구'	'41270'	'경기도 안산시'	'17.09'	'43.36'	'42.43'	'83.69'	'59.3'	'31.13'	'7.98'	'12.05'	'34.92'	'28.27'	'22.93'	'26.66'	'12.95'	'11.15'
'202011 '	'41570'	'경기도 김포시'	'41270'	'경기도 안산시'	'38.54'	'78.91'	'144.44'	'195.7'	'121.9'	'50.13'	'10.37'	'34.98'	'26.5'	'52.71'	'52.42'	'39.16'	'18.17'	'9.88'
'202011 '	'41590'	'경기도 화성시'	'41270'	'경기도 안산시'	'644.02'	'849.86'	'1759.76'	'1638.31'	'1210.13'	'546.17'	'186.08'	'728.54'	'513.93'	'943.36'	'848.14'	'825.23'	'347.72'	'176.96'
'202012 '	'30140'	'대전광역시 중구'	'41270'	'경기도 안산시'	'4.47'	'18.04'	'7.79'	'16.24'	'18.55'	'3.62'	'0.44'	'3.27'	'11.12'	'2.41'	'4.28'	'5.62'	'1.7'	'1.79'
'202012 '	'30170'	'대전광역시 서구'	'41270'	'경기도 안산시'	'13.33'	'48.84'	'30.92'	'32.43'	'35.81'	'9.89'	'0.23'	'12.35'	'23.74'	'12.16'	'11.44'	'10.52'	'3.7'	'2.26'
'202012 '	'42730'	'강원도 횡성군'	'41270'	'경기도 안산시'	'0.82'	'3.94'	'4.66'	'8.84'	'15.12'	'4.03'	'1.07'	'0.73'	'2.95'	'0.96'	'3.84'	'5.07'	'3.04'	'3.68'
'202012 '	'11320'	'서울특별시 도봉구'	'41270'	'경기도 안산시'	'15.36'	'37.64'	'53.08'	'53.58'	'61.83'	'30.95'	'7.92'	'15.89'	'21.38'	'27.18'	'21.5'	'23.29'	'10.17'	'8.37'
'202011 '	'41610'	'경기도 광주시'	'41270'	'경기도 안산시'	'31.3'	'76.72'	'155.91'	'146.64'	'109.58'	'47.94'	'11.93'	'27.52'	'40.68'	'56.02'	'47.64'	'42.09'	'17.71'	'7.44'
'202011 '	'44710'	'충청남도 금산군'	'41270'	'경기도 안산시'	'0.37'	'6.66'	'0.94'	'5.66'	'7.6'	'2.83'	'2.61'	'0.14'	'11.82'	'1.33'	'2.46'	'0.96'	'1.31'	'0.26'
'202012 '	'30200'	'대전광역시 유성구'	'41270'	'경기도 안산시'	'11.15'	'39.48'	'32.3'	'34.22'	'29.77'	'6.81'	'1.16'	'8.25'	'19.18'	'14.23'	'10.85'	'9.59'	'3.47'	'4.16'
'202012 '	'42110'	'강원도 춘천시'	'41270'	'경기도 안산시'	'14.61'	'11.87'	'13.28'	'12.53'	'21.38'	'4.83'	'2.5'	'7.58'	'16.5'	'5.48'	'8.19'	'7.74'	'3.27'	'5.85'
'202012 '	'45770'	'전라북도 순창군'	'41270'	'경기도 안산시'	'0.42'	'0'	'0.17'	'0.96'	'1.99'	'0.3'	'0.06'	'0.22'	'0.21'	'0.03'	'0.58'	'0.39'	'0.45'	'0.37'
'202012 '	'45790'	'전라북도 고창군'	'41270'	'경기도 안산시'	'1.7'	'4.96'	'0.61'	'4.98'	'3.81'	'3.56'	'0.4'	'0'	'3.14'	'0.15'	'0.21'	'6.04'	'3.24'	'3.98'
'202011 '	'41450'	'경기도 하남시'	'41270'	'경기도 안산시'	'21.79'	'30.51'	'66.39'	'78.39'	'58.17'	'24.39'	'5.5'	'16.94'	'23.98'	'27.95'	'24.93'	'19.17'	'11.3'	'4.32'
'202011 '	'44760'	'충청남도 부여군'	'41270'	'경기도 안산시'	'2.75'	'3.4'	'2.92'	'8.41'	'3.26'	'7.32'	'3.11'	'0'	'1.1'	'2.48'	'3.13'	'5.66'	'5.22'	'3.1'
'202011 '	'44770'	'충청남도 서천군'	'41270'	'경기도 안산시'	'3.26'	'0.94'	'3.84'	'9.67'	'7.69'	'8.63'	'3.5'	'3.58'	'4.09'	'0.98'	'1.51'	'5.15'	'1.07'	'6.65'
'202012 '	'42130'	'강원도 원주시'	'41270'	'경기도 안산시'	'34.22'	'32.98'	'39.33'	'40.57'	'36.49'	'14.44'	'1.9'	'15.02'	'28.22'	'13.65'	'19.68'	'18.17'	'7.22'	'6.6'
'202012 '	'42150'	'강원도 강릉시'	'41270'	'경기도 안산시'	'4'	'19.02'	'11.22'	'11.25'	'24.03'	'6.55'	'2.03'	'2.53'	'12.67'	'13.19'	'4.91'	'6.86'	'5.62'	'2.68'
